"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","emergency"
"32168.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/32168.wav","zenodo","train","interior","False"
"416683.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/416683.wav","zenodo","train","interior","False"
"416686.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/416686.wav","zenodo","train","interior","False"
"194481.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/194481.wav","zenodo","train","interior","False"
"194483.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/194483.wav","zenodo","train","interior","False"
"416692.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/416692.wav","zenodo","train","interior","False"
"194485.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/194485.wav","zenodo","train","interior","False"
"194484.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/194484.wav","zenodo","train","interior","False"
"416695.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/416695.wav","zenodo","train","interior","False"
"416694.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/416694.wav","zenodo","train","interior","False"
"416698.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/416698.wav","zenodo","train","interior","False"
"416700.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/416700.wav","zenodo","train","interior","False"
"416701.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/416701.wav","zenodo","train","interior","False"
"189192.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/189192.wav","zenodo","train","interior","False"
"189195.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/189195.wav","zenodo","train","interior","False"
"189202.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/189202.wav","zenodo","train","interior","False"
"394408.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/394408.wav","zenodo","train","interior","False"
"53979.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/53979.wav","zenodo","train","interior","False"
"53978.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/53978.wav","zenodo","train","interior","False"
"53984.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/53984.wav","zenodo","train","interior","False"
"59040.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/59040.wav","zenodo","train","interior","False"
"59041.wav","/m/0ytgt","[""/m/0ytgt"", ""/m/09x0r"", ""/m/09l8g""]","voice","[""voice""]","zenodo/59041.wav","zenodo","train","interior","False"
"65413.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/65413.wav","zenodo","train","",""
"103049.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/103049.wav","zenodo","train","",""
"98453.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/98453.wav","zenodo","train","",""
"377109.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/377109.wav","zenodo","train","",""
"91543.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/91543.wav","zenodo","train","",""
"268954.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/268954.wav","zenodo","train","",""
"67483.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/67483.wav","zenodo","train","",""
"268958.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/268958.wav","zenodo","train","",""
"13598.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/13598.wav","zenodo","train","",""
"268960.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/268960.wav","zenodo","train","",""
"46241.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/46241.wav","zenodo","train","",""
"251938.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/251938.wav","zenodo","train","",""
"32797.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/32797.wav","zenodo","train","",""
"191016.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/191016.wav","zenodo","train","",""
"274216.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/274216.wav","zenodo","train","",""
"125178.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/125178.wav","zenodo","train","",""
"38574.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/38574.wav","zenodo","train","",""
"33457.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/33457.wav","zenodo","train","",""
"274224.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/274224.wav","zenodo","train","",""
"353972.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/353972.wav","zenodo","train","",""
"344118.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/344118.wav","zenodo","train","",""
"56760.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/56760.wav","zenodo","train","",""
"56761.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/56761.wav","zenodo","train","",""
"56762.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/56762.wav","zenodo","train","",""
"56763.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/56763.wav","zenodo","train","",""
"56764.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/56764.wav","zenodo","train","",""
"52413.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/52413.wav","zenodo","train","",""
"56765.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/56765.wav","zenodo","train","",""
"56766.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/56766.wav","zenodo","train","",""
"414659.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/414659.wav","zenodo","train","",""
"92486.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/92486.wav","zenodo","train","",""
"346054.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/346054.wav","zenodo","train","",""
"106953.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/106953.wav","zenodo","train","",""
"209610.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/209610.wav","zenodo","train","",""
"98121.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/98121.wav","zenodo","train","",""
"212812.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/212812.wav","zenodo","train","",""
"209609.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/209609.wav","zenodo","train","",""
"354132.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/354132.wav","zenodo","train","",""
"32852.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/32852.wav","zenodo","train","",""
"194774.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/194774.wav","zenodo","train","",""
"194775.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/194775.wav","zenodo","train","",""
"55126.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/55126.wav","zenodo","train","",""
"55127.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/55127.wav","zenodo","train","",""
"110939.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/110939.wav","zenodo","train","",""
"31580.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/31580.wav","zenodo","train","",""
"18781.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/18781.wav","zenodo","train","",""
"430176.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/430176.wav","zenodo","train","",""
"149092.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/149092.wav","zenodo","train","",""
"251495.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/251495.wav","zenodo","train","",""
"86123.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/86123.wav","zenodo","train","",""
"262001.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/262001.wav","zenodo","train","",""
"182514.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/182514.wav","zenodo","train","",""
"62197.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/62197.wav","zenodo","train","",""
"62198.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/62198.wav","zenodo","train","",""
"62199.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/62199.wav","zenodo","train","",""
"47352.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/47352.wav","zenodo","train","",""
"13563.wav","/m/09ld4","[""/m/09ld4"", ""/m/01280g"", ""/m/0jbk""]","Frog","[""Frog"", ""animal""]","zenodo/13563.wav","zenodo","train","",""
"98855.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/98855.wav","zenodo","train","interior","False"
"337467.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337467.wav","zenodo","train","interior","False"
"337468.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337468.wav","zenodo","train","interior","False"
"337469.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337469.wav","zenodo","train","interior","False"
"337470.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337470.wav","zenodo","train","interior","False"
"337471.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337471.wav","zenodo","train","interior","False"
"337472.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337472.wav","zenodo","train","interior","False"
"337473.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337473.wav","zenodo","train","interior","False"
"337474.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/337474.wav","zenodo","train","interior","False"
"337475.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337475.wav","zenodo","train","interior","False"
"337476.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337476.wav","zenodo","train","interior","False"
"337477.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/337477.wav","zenodo","train","interior","False"
"337478.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337478.wav","zenodo","train","interior","False"
"337479.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337479.wav","zenodo","train","interior","False"
"337482.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337482.wav","zenodo","train","interior","False"
"337483.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337483.wav","zenodo","train","interior","False"
"337484.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337484.wav","zenodo","train","interior","False"
"337485.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337485.wav","zenodo","train","interior","False"
"337486.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337486.wav","zenodo","train","interior","False"
"162894.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/162894.wav","zenodo","train","interior","False"
"337488.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337488.wav","zenodo","train","interior","False"
"337489.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337489.wav","zenodo","train","interior","False"
"337490.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337490.wav","zenodo","train","interior","False"
"337487.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337487.wav","zenodo","train","interior","False"
"337491.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337491.wav","zenodo","train","interior","False"
"337494.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337494.wav","zenodo","train","interior","False"
"337493.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337493.wav","zenodo","train","interior","False"
"337495.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337495.wav","zenodo","train","interior","False"
"337497.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337497.wav","zenodo","train","interior","False"
"337498.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337498.wav","zenodo","train","interior","False"
"337499.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337499.wav","zenodo","train","interior","False"
"337500.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337500.wav","zenodo","train","interior","False"
"337501.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337501.wav","zenodo","train","interior","False"
"337502.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/337502.wav","zenodo","train","interior","False"
"337503.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337503.wav","zenodo","train","interior","False"
"337504.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337504.wav","zenodo","train","interior","False"
"337505.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337505.wav","zenodo","train","interior","False"
"337507.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337507.wav","zenodo","train","interior","False"
"337508.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337508.wav","zenodo","train","interior","False"
"337509.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337509.wav","zenodo","train","interior","False"
"337510.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337510.wav","zenodo","train","interior","False"
"337511.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337511.wav","zenodo","train","interior","False"
"337512.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/337512.wav","zenodo","train","interior","False"
"337513.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337513.wav","zenodo","train","interior","False"
"337514.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337514.wav","zenodo","train","interior","False"
"337515.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337515.wav","zenodo","train","interior","False"
"337516.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337516.wav","zenodo","train","interior","False"
"337517.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337517.wav","zenodo","train","interior","False"
"337518.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337518.wav","zenodo","train","interior","False"
"106098.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/106098.wav","zenodo","train","interior","False"
"234611.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/234611.wav","zenodo","train","interior","False"
"91514.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/91514.wav","zenodo","train","interior","False"
"69245.wav","/m/07swgks","[""/m/07swgks"", ""/m/07q7njn"", ""/m/04k94"", ""/m/0838f"", ""/m/039jq""]","water","[""water"", ""glass_metal""]","zenodo/69245.wav","zenodo","train","interior","False"
"200349.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/200349.wav","zenodo","train","interior","False"
"64182.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/64182.wav","zenodo","train","interior","False"
"80595.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/80595.wav","zenodo","train","interior","False"
"68312.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/68312.wav","zenodo","train","interior","False"
"344537.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/344537.wav","zenodo","train","interior","False"
"60386.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/60386.wav","zenodo","train","interior","False"
"199653.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/199653.wav","zenodo","train","interior","False"
"337496.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/337496.wav","zenodo","train","interior","False"
"108788.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/108788.wav","zenodo","train","interior","False"
"167454.wav","/m/07swgks","[""/m/07swgks"", ""/m/0838f""]","water","[""water""]","zenodo/167454.wav","zenodo","train","interior","False"
"233589.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/233589.wav","zenodo","train","interior","False"
"317654.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/317654.wav","zenodo","train","interior","False"
"317656.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/317656.wav","zenodo","train","interior","False"
"423959.wav","/m/07swgks","[""/m/07swgks"", ""/m/04k94"", ""/m/0838f""]","water","[""water""]","zenodo/423959.wav","zenodo","train","interior","False"
