"audio","label","labels","human_label","human_labels","path"
"188489.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\188489.wav"
"188490.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\188490.wav"
"161358.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\161358.wav"
"161369.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\161369.wav"
"161370.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\161370.wav"
"161371.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\161371.wav"
"39517.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\39517.wav"
"39518.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\39518.wav"
"39519.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\39519.wav"
"39520.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\39520.wav"
"39521.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\39521.wav"
"39523.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\39523.wav"
"259681.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\259681.wav"
"256635.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\256635.wav"
"179332.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\179332.wav"
"192133.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\192133.wav"
"334468.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\334468.wav"
"112270.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\112270.wav"
"368276.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\368276.wav"
"264351.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\264351.wav"
"362666.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\362666.wav"
"267451.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\267451.wav"
"267984.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\267984.wav"
"47829.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\47829.wav"
"165596.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\165596.wav"
"261854.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\261854.wav"
"316645.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\316645.wav"
"316648.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\316648.wav"
"326889.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\326889.wav"
"168688.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\168688.wav"
"350448.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\350448.wav"
"19188.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\19188.wav"
"387829.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\387829.wav"
"194813.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\194813.wav"
"67332.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\67332.wav"
"77061.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\77061.wav"
"223526.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\223526.wav"
"258342.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\258342.wav"
"210731.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\210731.wav"
"267569.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\267569.wav"
"167227.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\167227.wav"
"241471.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\241471.wav"
"343872.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343872.wav"
"343877.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343877.wav"
"343887.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343887.wav"
"343891.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343891.wav"
"364897.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\364897.wav"
"245604.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\245604.wav"
"278895.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\278895.wav"
"33653.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\33653.wav"
"254334.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\254334.wav"
"254336.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\254336.wav"
"254337.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\254337.wav"
"326539.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\326539.wav"
"343952.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343952.wav"
"343955.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343955.wav"
"343957.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343957.wav"
"343960.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343960.wav"
"33691.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\33691.wav"
"343965.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343965.wav"
"343966.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343966.wav"
"343967.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343967.wav"
"343985.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\343985.wav"
"266716.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\266716.wav"
"187359.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\187359.wav"
"344047.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\344047.wav"
"344051.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\344051.wav"
"344057.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout""]","audios/train\344057.wav"
"140342.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/0btp2"", ""/m/07p6fty"", ""/m/09l8g"", ""/m/012f08"", ""/m/07yv9""]","shout","[""shout"", ""Yell"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""Human_voice"", ""Vehicle""]","audios/train\140342.wav"
"140344.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/0btp2"", ""/m/07p6fty"", ""/m/09l8g"", ""/m/012f08"", ""/m/07yv9""]","shout","[""shout"", ""Yell"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""Human_voice"", ""Vehicle""]","audios/train\140344.wav"
"323079.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\323079.wav"
"323081.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\323081.wav"
"323082.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\323082.wav"
"246304.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\246304.wav"
"395810.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\395810.wav"
"134696.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\134696.wav"
"161340.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\161340.wav"
"334915.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\334915.wav"
"60521.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\60521.wav"
"215674.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\215674.wav"
"362123.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\362123.wav"
"18593.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/0ch8v"", ""/m/09l8g"", ""/m/0jbk""]","shout","[""Human_voice"", ""shout"", ""Animal"", ""Livestock_and_farm_animals_and_working_animals""]","audios/train\18593.wav"
"362665.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\362665.wav"
"161967.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\161967.wav"
"16086.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\16086.wav"
"36052.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\36052.wav"
"50924.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\50924.wav"
"432884.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\432884.wav"
"63754.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/0199g"", ""/m/09l8g"", ""/m/07yv9""]","shout","[""Human_voice"", ""shout"", ""Vehicle"", ""Bicycle""]","audios/train\63754.wav"
"69390.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\69390.wav"
"195414.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\195414.wav"
"157018.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\157018.wav"
"394608.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\394608.wav"
"76662.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\76662.wav"
"187294.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\187294.wav"
"191944.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\191944.wav"
"216534.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\216534.wav"
"400356.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\400356.wav"
"160743.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\160743.wav"
"421873.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\421873.wav"
"421874.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\421874.wav"
"419320.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\419320.wav"
"249807.wav","/m/07p6fty","[""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout""]","audios/train\249807.wav"
"63276.wav","/m/07p6fty","[""/m/0ytgt"", ""/m/07p6fty"", ""/m/09l8g"", ""/m/09x0r""]","shout","[""Human_voice"", ""shout"", ""Child_speech_and_kid_speaking"", ""Speech""]","audios/train\63276.wav"
"155769.wav","/m/07pp_mv","[""/m/0195fx"", ""/m/03wwcy"", ""/m/06d_3"", ""/m/07yv9"", ""/m/02dgv"", ""/t/dd00071"", ""/m/07pp_mv""]","alarm","[""alarm"", ""doorbell"", ""Domestic_sounds_and_home_sounds"", ""Subway_and_metro_and_underground"", ""Rail_transport"", ""Door"", ""Vehicle""]","audios/train\155769.wav"
"155770.wav","/m/07pp_mv","[""/m/0195fx"", ""/m/03wwcy"", ""/m/06d_3"", ""/m/07yv9"", ""/m/02dgv"", ""/t/dd00071"", ""/m/07pp_mv""]","alarm","[""alarm"", ""doorbell"", ""Domestic_sounds_and_home_sounds"", ""Subway_and_metro_and_underground"", ""Rail_transport"", ""Door"", ""Vehicle""]","audios/train\155770.wav"
"155776.wav","/m/07pp_mv","[""/m/0195fx"", ""/m/03wwcy"", ""/m/06d_3"", ""/m/07yv9"", ""/m/02dgv"", ""/t/dd00071"", ""/m/07pp_mv""]","alarm","[""alarm"", ""doorbell"", ""Domestic_sounds_and_home_sounds"", ""Subway_and_metro_and_underground"", ""Rail_transport"", ""Door"", ""Vehicle""]","audios/train\155776.wav"
"100634.wav","/m/07pp_mv","[""/m/0195fx"", ""/m/03wwcy"", ""/m/06d_3"", ""/m/07yv9"", ""/m/02dgv"", ""/t/dd00071"", ""/m/07pp_mv""]","alarm","[""alarm"", ""doorbell"", ""Domestic_sounds_and_home_sounds"", ""Subway_and_metro_and_underground"", ""Rail_transport"", ""Door"", ""Vehicle""]","audios/train\100634.wav"
"187306.wav","/m/07pp_mv","[""/m/0195fx"", ""/m/03wwcy"", ""/m/06d_3"", ""/m/07yv9"", ""/m/02dgv"", ""/t/dd00071"", ""/m/07pp_mv""]","alarm","[""alarm"", ""doorbell"", ""Domestic_sounds_and_home_sounds"", ""Subway_and_metro_and_underground"", ""Rail_transport"", ""Door"", ""Vehicle""]","audios/train\187306.wav"
"187314.wav","/m/07pp_mv","[""/m/0195fx"", ""/m/03wwcy"", ""/m/06d_3"", ""/m/07yv9"", ""/m/02dgv"", ""/t/dd00071"", ""/m/07pp_mv""]","alarm","[""alarm"", ""doorbell"", ""Domestic_sounds_and_home_sounds"", ""Subway_and_metro_and_underground"", ""Rail_transport"", ""Door"", ""Vehicle""]","audios/train\187314.wav"
"71740.wav","/m/02mk9","[""/m/07q2z82"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Car"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\71740.wav"
"401554.wav","/m/02mk9","[""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\401554.wav"
"401558.wav","/m/02mk9","[""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\401558.wav"
"379032.wav","/m/02mk9","[""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\379032.wav"
"325821.wav","/m/02mk9","[""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\325821.wav"
"106785.wav","/m/0btp2","[""/m/0btp2"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","traffic_noise","[""Car"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\106785.wav"
"364856.wav","/m/0btp2","[""/t/dd00134"", ""/m/0btp2"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","traffic_noise","[""Car"", ""Car_passing_by"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\364856.wav"
"369054.wav","/m/07pb8fc","[""/m/07pb8fc"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\369054.wav"
"410132.wav","/m/02mk9","[""/m/07q2z82"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Car"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\410132.wav"
"410135.wav","/m/07pb8fc","[""/m/07pb8fc"", ""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\410135.wav"
"410136.wav","/m/02mk9","[""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\410136.wav"
"410137.wav","/m/07pb8fc","[""/m/07pb8fc"", ""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\410137.wav"
"410139.wav","/m/07pb8fc","[""/m/07pb8fc"", ""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\410139.wav"
"410140.wav","/m/02mk9","[""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\410140.wav"
"186959.wav","/m/02mk9","[""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\186959.wav"
"162500.wav","/m/02mk9","[""/m/07q2z82"", ""/m/0k4j"", ""/m/07yv9"", ""/m/012f08"", ""/m/02mk9""]","engine","[""Car"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\162500.wav"
"162501.wav","/m/02mk9","[""/m/07q2z82"", ""/m/0k4j"", ""/m/07yv9"", ""/m/012f08"", ""/m/02mk9""]","engine","[""Car"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\162501.wav"
"205510.wav","/m/02mk9","[""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\205510.wav"
"162523.wav","/m/02mk9","[""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\162523.wav"
"162524.wav","/m/02mk9","[""/t/dd00130"", ""/m/07q2z82"", ""/m/0k4j"", ""/m/07yv9"", ""/m/012f08"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\162524.wav"
"162525.wav","/m/02mk9","[""/t/dd00130"", ""/m/07q2z82"", ""/m/0k4j"", ""/m/07yv9"", ""/m/012f08"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\162525.wav"
"162526.wav","/m/02mk9","[""/t/dd00130"", ""/m/07q2z82"", ""/m/0k4j"", ""/m/07yv9"", ""/m/012f08"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\162526.wav"
"162527.wav","/m/02mk9","[""/t/dd00130"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\162527.wav"
"162528.wav","/m/02mk9","[""/t/dd00130"", ""/m/07q2z82"", ""/m/0k4j"", ""/m/07yv9"", ""/m/012f08"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\162528.wav"
